waveform	Ch0		Gen	
t0	3/4/2022  15:19:29.755203		3/4/2022  15:19:29.755213	
delta t	2.000000E-5		2.000000E-5	

time[0]	Ch0	time[1]	Gen
3/4/2022  15:19:29.759403	1.982816E-1	3/4/2022  15:19:29.759413	1.854941E-1
3/4/2022  15:19:29.759423	1.980765E-1	3/4/2022  15:19:29.759433	1.861095E-1
3/4/2022  15:19:29.759443	1.983500E-1	3/4/2022  15:19:29.759453	1.866566E-1
3/4/2022  15:19:29.759463	1.982816E-1	3/4/2022  15:19:29.759473	1.873404E-1
3/4/2022  15:19:29.759483	1.980765E-1	3/4/2022  15:19:29.759493	1.875456E-1
3/4/2022  15:19:29.759503	1.983500E-1	3/4/2022  15:19:29.759513	1.882294E-1
3/4/2022  15:19:29.759523	1.982132E-1	3/4/2022  15:19:29.759533	1.887081E-1
3/4/2022  15:19:29.759543	1.982816E-1	3/4/2022  15:19:29.759553	1.892551E-1
3/4/2022  15:19:29.759563	1.980765E-1	3/4/2022  15:19:29.759573	1.900073E-1
3/4/2022  15:19:29.759583	1.981448E-1	3/4/2022  15:19:29.759593	1.905544E-1
3/4/2022  15:19:29.759603	1.984868E-1	3/4/2022  15:19:29.759613	1.908963E-1
3/4/2022  15:19:29.759623	1.984184E-1	3/4/2022  15:19:29.759633	1.917169E-1
3/4/2022  15:19:29.759643	1.983500E-1	3/4/2022  15:19:29.759653	1.919904E-1
3/4/2022  15:19:29.759663	1.982132E-1	3/4/2022  15:19:29.759673	1.926742E-1
3/4/2022  15:19:29.759683	1.980081E-1	3/4/2022  15:19:29.759693	1.932213E-1
3/4/2022  15:19:29.759703	1.982816E-1	3/4/2022  15:19:29.759713	1.938367E-1
3/4/2022  15:19:29.759723	1.982816E-1	3/4/2022  15:19:29.759733	1.943154E-1
3/4/2022  15:19:29.759743	1.986235E-1	3/4/2022  15:19:29.759753	1.946573E-1
3/4/2022  15:19:29.759763	1.984184E-1	3/4/2022  15:19:29.759773	1.950676E-1
3/4/2022  15:19:29.759783	1.980081E-1	3/4/2022  15:19:29.759793	1.955463E-1
