waveform	Ch0		Gen	
t0	4/22/2022  14:14:10.050150		4/22/2022  14:14:10.050152	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
4/22/2022  14:14:10.051470	-5.066789E+0	4/22/2022  14:14:10.051472	3.267675E+0
4/22/2022  14:14:10.051475	-5.066138E+0	4/22/2022  14:14:10.051477	3.290143E+0
4/22/2022  14:14:10.051480	-5.067115E+0	4/22/2022  14:14:10.051482	3.309354E+0
4/22/2022  14:14:10.051485	-5.066789E+0	4/22/2022  14:14:10.051487	3.329542E+0
4/22/2022  14:14:10.051490	-5.067441E+0	4/22/2022  14:14:10.051492	3.347777E+0
4/22/2022  14:14:10.051495	-5.067115E+0	4/22/2022  14:14:10.051497	3.364383E+0
4/22/2022  14:14:10.051500	-5.066789E+0	4/22/2022  14:14:10.051502	3.379687E+0
4/22/2022  14:14:10.051505	-5.066789E+0	4/22/2022  14:14:10.051507	3.394340E+0
4/22/2022  14:14:10.051510	-5.066789E+0	4/22/2022  14:14:10.051512	3.408341E+0
4/22/2022  14:14:10.051515	-5.066789E+0	4/22/2022  14:14:10.051517	3.419412E+0
