waveform	Ch0		Gen	
t0	2/11/2022  14:55:10.653318		2/11/2022  14:55:10.653330	
delta t	4.000000E-5		4.000000E-5	

time[0]	Ch0	time[1]	Gen
2/11/2022  14:55:10.661118	-2.141447E-3	2/11/2022  14:55:10.661130	1.963928E-1
2/11/2022  14:55:10.661158	-2.141447E-3	2/11/2022  14:55:10.661170	1.954148E-1
2/11/2022  14:55:10.661198	-1.163445E-3	2/11/2022  14:55:10.661210	1.941108E-1
2/11/2022  14:55:10.661238	-1.815446E-3	2/11/2022  14:55:10.661250	1.918288E-1
2/11/2022  14:55:10.661278	-1.815446E-3	2/11/2022  14:55:10.661290	1.905248E-1
2/11/2022  14:55:10.661318	-2.141447E-3	2/11/2022  14:55:10.661330	1.892208E-1
2/11/2022  14:55:10.661358	-1.489446E-3	2/11/2022  14:55:10.661370	1.885688E-1
2/11/2022  14:55:10.661398	-1.815446E-3	2/11/2022  14:55:10.661410	1.862868E-1
2/11/2022  14:55:10.661438	-2.141447E-3	2/11/2022  14:55:10.661450	1.856348E-1
2/11/2022  14:55:10.661478	-1.815446E-3	2/11/2022  14:55:10.661490	1.836788E-1
2/11/2022  14:55:10.661518	-2.467447E-3	2/11/2022  14:55:10.661530	1.817228E-1
2/11/2022  14:55:10.661558	-1.815446E-3	2/11/2022  14:55:10.661570	1.804188E-1
2/11/2022  14:55:10.661598	-2.141447E-3	2/11/2022  14:55:10.661610	1.784628E-1
2/11/2022  14:55:10.661638	-1.815446E-3	2/11/2022  14:55:10.661650	1.771588E-1
2/11/2022  14:55:10.661678	-1.489446E-3	2/11/2022  14:55:10.661690	1.765068E-1
2/11/2022  14:55:10.661718	-1.815446E-3	2/11/2022  14:55:10.661730	1.748768E-1
2/11/2022  14:55:10.661758	-1.489446E-3	2/11/2022  14:55:10.661770	1.732468E-1
2/11/2022  14:55:10.661798	-1.815446E-3	2/11/2022  14:55:10.661810	1.716168E-1
2/11/2022  14:55:10.661838	-2.467447E-3	2/11/2022  14:55:10.661850	1.703128E-1
2/11/2022  14:55:10.661878	-2.793447E-3	2/11/2022  14:55:10.661890	1.686828E-1
2/11/2022  14:55:10.661918	-2.467447E-3	2/11/2022  14:55:10.661930	1.677048E-1
2/11/2022  14:55:10.661958	-1.489446E-3	2/11/2022  14:55:10.661970	1.660748E-1
2/11/2022  14:55:10.661998	-2.141447E-3	2/11/2022  14:55:10.662010	1.650968E-1
2/11/2022  14:55:10.662038	-1.815446E-3	2/11/2022  14:55:10.662050	1.644448E-1
2/11/2022  14:55:10.662078	-2.467447E-3	2/11/2022  14:55:10.662090	1.624888E-1
2/11/2022  14:55:10.662118	-1.489446E-3	2/11/2022  14:55:10.662130	1.602068E-1
2/11/2022  14:55:10.662158	-2.467447E-3	2/11/2022  14:55:10.662170	1.602068E-1
2/11/2022  14:55:10.662198	-1.815446E-3	2/11/2022  14:55:10.662210	1.579248E-1
2/11/2022  14:55:10.662238	-2.141447E-3	2/11/2022  14:55:10.662250	1.572728E-1
2/11/2022  14:55:10.662278	-1.489446E-3	2/11/2022  14:55:10.662290	1.562948E-1
2/11/2022  14:55:10.662318	-2.467447E-3	2/11/2022  14:55:10.662330	1.549908E-1
2/11/2022  14:55:10.662358	-1.163445E-3	2/11/2022  14:55:10.662370	1.533608E-1
2/11/2022  14:55:10.662398	-1.489446E-3	2/11/2022  14:55:10.662410	1.527088E-1
2/11/2022  14:55:10.662438	-2.467447E-3	2/11/2022  14:55:10.662450	1.514047E-1
2/11/2022  14:55:10.662478	-1.163445E-3	2/11/2022  14:55:10.662490	1.494487E-1
2/11/2022  14:55:10.662518	-2.793447E-3	2/11/2022  14:55:10.662530	1.487967E-1
2/11/2022  14:55:10.662558	-1.163445E-3	2/11/2022  14:55:10.662570	1.478187E-1
2/11/2022  14:55:10.662598	-2.467447E-3	2/11/2022  14:55:10.662610	1.468407E-1
2/11/2022  14:55:10.662638	-2.141447E-3	2/11/2022  14:55:10.662650	1.452107E-1
2/11/2022  14:55:10.662678	-2.467447E-3	2/11/2022  14:55:10.662690	1.442327E-1
2/11/2022  14:55:10.662718	-2.467447E-3	2/11/2022  14:55:10.662730	1.419507E-1
2/11/2022  14:55:10.662758	-1.815446E-3	2/11/2022  14:55:10.662770	1.419507E-1
2/11/2022  14:55:10.662798	-1.815446E-3	2/11/2022  14:55:10.662810	1.409727E-1
2/11/2022  14:55:10.662838	-1.815446E-3	2/11/2022  14:55:10.662850	1.393427E-1
2/11/2022  14:55:10.662878	-2.467447E-3	2/11/2022  14:55:10.662890	1.383647E-1
2/11/2022  14:55:10.662918	-1.815446E-3	2/11/2022  14:55:10.662930	1.370607E-1
2/11/2022  14:55:10.662958	-2.141447E-3	2/11/2022  14:55:10.662970	1.364087E-1
2/11/2022  14:55:10.662998	-2.467447E-3	2/11/2022  14:55:10.663010	1.347787E-1
2/11/2022  14:55:10.663038	-2.467447E-3	2/11/2022  14:55:10.663050	1.341267E-1
2/11/2022  14:55:10.663078	-1.489446E-3	2/11/2022  14:55:10.663090	1.328227E-1
2/11/2022  14:55:10.663118	-2.467447E-3	2/11/2022  14:55:10.663130	1.324967E-1
2/11/2022  14:55:10.663158	-1.815446E-3	2/11/2022  14:55:10.663170	1.302147E-1
2/11/2022  14:55:10.663198	-1.489446E-3	2/11/2022  14:55:10.663210	1.295627E-1
2/11/2022  14:55:10.663238	-2.793447E-3	2/11/2022  14:55:10.663250	1.282587E-1
2/11/2022  14:55:10.663278	-2.141447E-3	2/11/2022  14:55:10.663290	1.269547E-1
2/11/2022  14:55:10.663318	-1.815446E-3	2/11/2022  14:55:10.663330	1.266287E-1
2/11/2022  14:55:10.663358	-1.489446E-3	2/11/2022  14:55:10.663370	1.256507E-1
2/11/2022  14:55:10.663398	-1.815446E-3	2/11/2022  14:55:10.663410	1.256507E-1
2/11/2022  14:55:10.663438	-1.815446E-3	2/11/2022  14:55:10.663450	1.236947E-1
